TargetUR_x,TargetUR_y,TargetUL_x,TargetUL_y,TargetLR_x,TargetLR_y,TargetLL_x,TargetLL_y,ObstacleUR_x,ObstacleUR_y,ObstacleUL_x,ObstacleUL_y,ObstacleLR_x,ObstacleLR_y,ObstacleLL_x,ObstacleLL_y,ObstacleSizeUR_x,ObstacleSizeUR_y,ObstacleSizeUL_x,ObstacleSizeUL_y,ObstacleSizeLR_x,ObstacleSizeLR_y,ObstacleSizeLL_x,ObstacleSizeLL_y
1.629517,1.337976,-4.043696,2.82774,2.074544,-2.529459,-3.844241,-3.59396,5.310116,1.128413,-1.857818,2.159893,6.332737,-3.890363,-2.594661,-2.132759,2.909251,1.491417,1.949922,1.776211,0.8094199,1.213486,1.388565,2.133111
6.218119,3.90166,-1.368452,1.329194,6.635495,-3.085439,-3.326417,-2.133342,1.392718,3.913476,-6.520905,1.059359,2.259419,-3.456363,-6.637837,-2.076709,2.941359,1.307993,1.60148,2.645127,1.167628,2.304393,1.43796,1.153639
5.483692,2.686535,-2.819651,1.359432,6.057547,-3.689733,-3.768166,-2.388388,1.048321,2.273182,-4.035508,3.356549,4.938519,-2.595857,-5.020554,-2.25671,2.219818,1.696065,2.43082,0.6720941,2.11301,2.938176,0.9046017,2.785289
2.73701,1.961162,-4.392597,2.538018,3.268898,-3.018855,-6.755733,-2.194401,2.467336,3.186442,-6.046882,2.504689,6.079684,-2.670336,-2.680583,-3.084645,2.384111,0.9005292,1.706919,2.194979,1.029124,0.7879301,1.604276,2.217169
6.205157,3.85673,-4.368468,3.787369,1.726845,-3.7137,-1.576628,-3.612077,6.228357,1.343724,-4.932804,3.048621,6.837591,-2.91604,-2.429641,-3.840649,1.873886,1.844503,2.435842,2.009487,0.8006998,2.453682,2.663435,1.855844
4.681304,2.249059,-1.078286,2.704461,5.430615,-3.683334,-4.381139,-2.657115,6.064442,3.353377,-5.527748,3.297052,3.729614,-3.114185,-1.47174,-2.602678,2.935697,0.7052593,2.955965,1.48965,2.601431,2.757892,2.078271,1.061563
3.05681,3.108039,-4.953078,3.595722,2.190423,-2.905464,-1.647272,-3.445024,4.382302,2.66663,-6.317364,1.373611,3.58565,-3.072837,-1.847276,-3.809156,2.885001,0.6719269,0.9989898,0.8500575,2.997498,1.036642,2.979308,2.616447
2.491431,2.488634,-4.007562,1.681324,4.365079,-3.214982,-5.925329,-3.654865,2.048442,2.391362,-1.754507,2.521317,1.149209,-3.345672,-6.874989,-2.812508,1.727039,2.764238,2.050912,2.923167,2.373357,2.549236,2.583549,0.6180243
4.21774,2.735042,-2.885866,1.91002,6.04843,-2.17038,-5.70659,-3.636818,2.253035,2.69838,-2.950905,1.476567,4.84085,-3.748441,-1.302931,-2.881792,2.418405,2.294805,2.132347,2.363206,2.897373,1.642549,2.345297,1.742807
2.554919,3.129415,-4.643083,2.74654,2.557286,-2.501663,-6.696146,-3.193497,4.193024,1.938033,-4.1825,1.585961,1.864686,-3.493046,-5.806632,-3.574431,2.857117,2.363605,1.498717,2.187307,2.130737,0.7669221,2.324405,0.5455979
1.211832,3.646943,-4.53081,2.397268,3.750395,-3.043642,-5.954356,-2.30991,3.496635,1.672744,-4.647604,3.249496,6.545311,-3.221964,-1.7903,-3.778331,2.412131,1.680286,1.403225,1.914128,0.6804456,0.552841,1.828088,2.631776
1.197753,3.609844,-6.593596,3.606461,2.681484,-3.364191,-4.900813,-3.456201,2.635759,2.236511,-6.838064,1.094645,6.847047,-3.27595,-5.943975,-3.368716,1.106443,1.408156,1.863159,2.304901,1.058716,1.259941,2.747593,2.73762
2.072177,1.392153,-5.363742,3.388457,5.096804,-2.259328,-4.736321,-3.484107,3.812895,1.819882,-1.392122,1.452191,3.319376,-2.344073,-3.683726,-3.273538,1.954878,2.86969,2.512187,2.927434,2.271388,1.168663,2.081359,1.700791
1.481443,2.855532,-2.460045,1.06695,2.084207,-3.908273,-6.507038,-2.075079,5.062938,1.149222,-2.531149,1.34783,6.973117,-3.180508,-5.946653,-2.675324,1.95842,2.945982,1.164177,1.892681,1.734296,1.875581,2.386156,1.931894
4.164445,1.065261,-2.220771,3.521804,6.268412,-2.617402,-2.807033,-3.948277,3.603126,2.504032,-3.508353,3.922697,4.180677,-3.880534,-6.578078,-3.70793,0.6371163,2.340857,2.896865,2.470889,0.5347745,1.420679,0.9143262,2.474384
3.089795,1.691814,-6.235502,2.103911,4.496119,-3.17927,-2.558383,-3.33428,1.784477,3.847713,-5.503491,2.615201,1.969886,-2.599385,-5.852893,-2.125357,0.894516,2.559442,1.628149,1.932474,1.531133,0.8543752,1.013851,1.911116
3.71414,3.34627,-6.151663,2.60225,1.452102,-2.380455,-3.339532,-2.792134,5.519229,1.595273,-5.96843,1.189034,3.510507,-2.983822,-1.715887,-2.9873,2.907289,2.781164,2.222605,0.7931407,2.28358,2.214028,1.352819,1.21149
1.847874,3.906972,-3.284766,3.833286,1.369427,-2.94211,-3.614382,-3.02533,1.097132,3.638282,-5.53054,1.237761,6.512082,-2.964715,-6.244286,-3.360046,2.616246,2.474732,1.245521,2.985303,2.132465,0.8471196,2.333192,1.624406
4.552937,3.691638,-2.558733,1.03315,6.511152,-3.401622,-1.903372,-2.895155,2.483994,3.145916,-5.301763,2.582243,4.544055,-3.356186,-6.548468,-3.53196,2.424582,1.270835,2.46793,2.712333,2.37379,1.174826,2.605737,1.851367
4.224937,2.569264,-6.469529,3.828708,5.710378,-3.222699,-1.925352,-2.27542,4.127983,2.385917,-6.576112,3.491683,1.86238,-2.894888,-3.101967,-2.668545,1.883434,1.544965,1.455824,1.785142,2.249808,1.039547,2.735857,1.273587
3.442805,3.805614,-5.972719,2.100305,2.616642,-3.698015,-1.333791,-2.238911,3.495812,3.196367,-6.901375,1.332473,1.96513,-2.85727,-2.418279,-3.318792,1.639993,0.6224706,0.7393299,2.585592,1.465149,0.9522395,2.54444,2.354293
3.330317,3.259409,-1.993516,1.615957,3.363437,-2.064398,-4.837037,-2.336438,1.389613,2.029021,-5.423385,1.514967,3.401163,-3.193755,-5.663725,-3.229084,1.098129,1.581875,1.795803,2.119936,2.580735,2.516511,2.307505,1.638893
1.305002,1.382645,-5.059636,1.384658,3.141912,-3.19662,-2.81523,-2.749102,3.884152,1.964878,-2.988299,3.721248,2.19511,-2.389424,-6.433645,-2.558767,2.305175,0.9797503,2.345989,2.568359,1.449795,2.592688,2.49288,2.87867
3.393533,2.589111,-1.240125,3.838665,3.730541,-2.513918,-4.569205,-3.530911,1.389585,2.533894,-3.319138,3.485786,5.963415,-3.950525,-2.859426,-2.523552,0.897833,2.043714,2.63836,1.746524,0.8376898,2.281086,2.925572,2.846344
3.648062,2.680215,-5.836675,1.914947,1.990884,-3.590108,-5.869555,-2.816795,1.725764,2.274976,-6.817364,1.059333,1.448824,-2.112531,-5.867781,-2.55962,1.689027,2.411515,0.9271138,1.111919,1.658365,2.673982,2.813888,1.881079
1.790756,2.468403,-4.568383,3.004222,5.832346,-2.988523,-1.380952,-2.483589,2.717065,1.326211,-2.939734,2.908701,2.62521,-2.370906,-2.772755,-3.115285,1.931274,2.535101,0.9824269,2.72101,0.5061652,2.852355,0.6209348,1.457057
2.36704,3.217908,-5.502801,1.455992,2.284427,-3.817279,-6.157619,-2.054096,1.852854,1.544796,-6.579246,1.497426,1.800044,-3.097713,-3.155701,-2.142061,0.8841501,1.810539,2.176871,1.499183,2.020726,1.076087,2.524111,0.9603001
5.859367,1.873566,-6.062519,2.969857,1.510182,-3.758923,-5.815403,-3.22943,3.204007,3.471155,-1.585905,2.280498,2.157152,-2.575285,-1.634616,-2.737049,1.581163,1.722957,0.9031745,2.789502,2.215634,2.412287,2.670996,1.421878
5.673361,1.127647,-1.823189,1.119847,4.325429,-2.914414,-2.540746,-2.958928,5.110831,1.41391,-1.174427,1.400996,6.371809,-3.346983,-3.601476,-2.624389,1.497005,1.04738,0.9440466,0.9812512,0.6786631,2.322463,2.028053,1.29772
2.657926,1.336089,-6.709703,2.549267,5.335207,-2.400249,-6.314598,-3.837765,2.367698,1.400042,-3.92045,2.477548,2.868122,-2.168423,-5.077509,-3.945846,1.688735,2.009007,1.511147,2.231468,2.502735,2.585475,1.597773,2.538745
6.889459,1.993204,-6.294144,2.592062,2.558657,-2.407659,-2.34287,-2.491004,4.336644,1.963351,-1.886424,1.916965,5.861701,-2.198666,-6.976706,-2.165243,1.056421,2.115759,2.0406,0.8709042,1.257004,2.891389,1.673833,2.937695
4.540772,3.712575,-5.545373,2.383413,6.09569,-2.922883,-2.634874,-3.634217,6.957112,1.448111,-6.893813,3.769778,2.944217,-3.340345,-2.375686,-3.59099,2.667875,2.750113,1.942766,1.044238,2.097451,2.738201,2.680459,2.462804
5.702404,3.502106,-4.132981,3.461746,1.940993,-2.36019,-5.790195,-2.735067,4.040102,3.19871,-5.248463,2.971009,4.220842,-2.273787,-3.608471,-3.725168,2.166835,2.513856,1.816324,2.676736,2.881305,1.519587,1.400645,2.872943
6.44262,3.624077,-3.917899,3.559659,2.228814,-2.416456,-6.30732,-3.001563,2.164813,3.756103,-5.689072,1.629793,4.646724,-2.533244,-3.594234,-3.093853,2.829454,1.263981,1.420766,2.333147,2.623308,2.964223,0.655955,1.896563
3.675749,3.065659,-6.87557,1.485771,5.49983,-2.29844,-3.903158,-2.497612,3.995177,3.835948,-6.252733,2.709567,6.078665,-2.590537,-6.094269,-2.482035,1.815551,0.7506828,1.774885,1.040576,0.5452435,2.785981,0.759088,2.787009
4.929617,2.476965,-5.897119,1.081828,4.176692,-3.203879,-6.251462,-2.168444,3.616745,3.113077,-6.569187,3.72958,3.435439,-3.757673,-6.690115,-3.346917,1.361902,2.375933,1.693292,1.923021,1.354759,1.652676,2.115143,0.64559
5.947515,3.342468,-2.009665,3.849741,3.749426,-3.807141,-6.441586,-3.262801,1.809493,3.784464,-4.258938,3.415411,5.423808,-3.444337,-6.296093,-3.943802,1.008767,1.132089,0.8221747,2.591587,0.978411,2.988979,1.683944,2.681206
4.009134,2.13767,-2.419037,2.290895,4.912672,-3.366802,-5.978958,-2.259396,2.253701,1.801894,-3.545061,1.317786,2.687339,-3.41386,-3.344775,-2.511636,1.440665,0.8607848,2.756353,1.987484,2.442533,2.905142,0.6901701,0.9729572
1.861915,3.525189,-6.94515,3.344752,6.125086,-3.871437,-2.207185,-3.818621,5.428846,3.076311,-4.597723,1.821462,5.919519,-2.675167,-4.941535,-2.427092,2.246968,1.182427,1.037001,1.164743,2.618454,0.7237085,2.510784,1.431557
6.883676,2.739821,-1.101266,1.914724,3.903992,-2.679603,-5.987333,-3.190591,3.923733,3.977021,-1.053275,3.522074,4.163382,-3.774408,-4.728011,-2.433118,1.198951,2.640652,1.670618,1.856199,0.7225849,2.286904,2.77786,1.107318
2.839762,2.846804,-4.141713,3.291408,3.264724,-2.373827,-2.13035,-3.285275,1.823107,3.138525,-3.010913,1.039034,4.945424,-3.583089,-6.543005,-3.85778,0.7546564,1.37789,1.297291,0.6738197,1.108138,0.5237143,2.965929,2.422508
6.829595,1.915683,-6.0194,1.351952,1.613856,-2.340932,-4.701953,-2.576082,5.037384,3.880135,-5.26599,3.212842,6.966614,-3.910403,-5.32519,-3.596515,0.5444579,1.729879,1.75639,1.056236,2.80956,2.131517,1.751862,1.904454
5.624703,1.337681,-1.642951,1.903894,2.774926,-2.87529,-3.924856,-3.378663,2.381441,2.721492,-3.088566,3.779843,5.344249,-2.400521,-2.439242,-3.180322,0.8891009,0.9450426,2.671081,2.017659,2.972047,1.950327,2.618446,2.926534
4.767239,2.122647,-1.283752,2.257113,3.832886,-3.687828,-1.386016,-2.258003,6.760207,1.754628,-2.309239,1.936065,2.771937,-2.209844,-5.936176,-2.959198,2.885784,1.462125,2.962976,2.165972,2.699659,1.666793,2.226517,1.723027
2.149658,1.214222,-6.257039,2.200932,5.540934,-3.203364,-1.65314,-3.009577,5.115506,1.84969,-3.023307,1.753069,6.507996,-2.269725,-4.955242,-3.308625,2.784804,0.6585138,2.8532,2.198239,1.955598,1.594145,2.934709,2.537704
4.180268,3.20967,-6.930364,1.311864,6.180321,-2.845738,-1.575928,-2.162402,1.130333,2.752044,-3.023242,1.812907,5.683916,-3.212882,-6.202237,-3.203413,2.939959,2.558847,2.002463,0.645615,0.9200017,0.6176637,0.5593007,1.530572
3.092449,3.365631,-4.816644,2.328485,5.18809,-2.097533,-6.037273,-3.129496,2.269184,3.722963,-1.70962,1.910722,2.308062,-3.289579,-3.211968,-3.251528,1.151479,2.331654,1.310399,1.154546,1.500384,2.444023,0.6268071,0.9261738
1.04923,2.309088,-1.331167,3.712791,2.227139,-2.268269,-4.201569,-3.455996,1.424057,2.052254,-1.75285,3.575612,6.257986,-3.447162,-5.573666,-3.874332,1.079908,2.949593,2.606994,0.876713,2.846244,0.7055219,1.148208,2.54196
5.950091,2.869244,-6.468102,2.632112,4.110824,-2.228979,-6.548635,-2.706232,6.918334,1.901705,-5.883442,3.741277,4.66522,-2.40753,-2.75165,-3.300905,1.743137,1.750445,1.127358,1.385003,1.154158,2.563995,0.518332,1.130592
3.490136,2.867826,-2.030491,1.058309,2.810349,-2.462682,-5.241786,-3.786844,5.347125,1.104117,-4.662695,2.811414,2.520226,-2.165226,-2.337961,-2.461789,1.180948,0.8825748,2.137822,1.467456,0.7582857,2.237394,0.5817174,2.088679
1.679089,3.911788,-6.143229,3.552021,6.423889,-3.83002,-5.128027,-3.100257,1.619719,2.658839,-5.46475,2.357926,2.385267,-3.083784,-6.272804,-2.72216,1.503274,1.120656,0.9516265,0.6459038,2.154268,1.158202,0.9821742,1.47982
2.386102,2.378639,-5.000659,3.915171,2.212884,-2.829613,-2.929488,-3.361458,2.372624,3.127548,-6.710466,2.368717,4.087594,-2.266942,-5.702466,-3.16094,2.388883,0.5169033,1.372362,1.690718,2.257327,2.497202,1.755396,0.5708377
5.634459,1.867316,-1.496622,3.419082,5.822951,-3.803842,-5.242083,-3.641455,1.776937,1.563487,-4.279143,2.069145,1.532599,-2.323164,-4.768717,-2.491083,2.865761,1.866952,1.891492,1.322989,1.744056,2.004665,1.157436,0.982308
5.265139,3.235343,-5.234844,2.901432,3.314015,-3.595681,-4.658068,-2.285601,6.038173,3.401668,-6.462026,2.764861,4.293097,-2.160136,-4.225392,-2.122342,2.922925,1.235182,2.761621,2.395644,1.351401,2.047333,2.363983,1.649123
6.894199,1.046051,-1.420678,3.814087,2.515808,-2.117567,-4.400142,-3.341401,4.062265,1.778054,-2.694185,2.340369,4.903564,-3.352558,-4.878107,-3.353166,0.5260186,1.730916,2.404701,2.158204,0.9371896,0.7098438,2.720728,1.941635
6.717139,2.201435,-6.500127,3.51204,4.144295,-3.671692,-4.342478,-3.742253,5.911053,2.447705,-5.364506,2.472332,2.016953,-3.029698,-2.617965,-3.789072,2.154986,1.014173,1.00821,2.16331,1.156538,1.205309,1.512975,1.457861
5.217328,3.360897,-1.607702,1.339372,2.562752,-3.804101,-2.958071,-3.518261,4.946371,2.303411,-3.844618,3.433548,5.718628,-3.116185,-2.748613,-2.594577,1.225945,2.31068,2.674551,2.621228,1.93042,1.541547,2.679962,2.78289
3.481952,3.060522,-3.112858,3.16045,2.372024,-2.825737,-6.642572,-2.705641,5.875562,3.725599,-3.355011,1.135394,4.053487,-2.685205,-4.239447,-3.391671,0.5131357,2.291492,2.265307,0.87763,2.889276,1.463379,0.7220824,2.923711
1.564337,2.146161,-4.009564,1.501662,3.599321,-2.826647,-3.01388,-2.887447,3.855953,3.678319,-5.594602,1.1741,5.109453,-2.691447,-3.902282,-2.934794,1.13354,1.157654,2.243161,2.721743,2.541656,1.369307,0.5798017,1.785179
4.187457,1.533983,-5.279292,2.547021,4.577609,-2.126487,-5.769758,-2.793969,4.618251,3.51981,-3.929211,3.700333,6.912841,-2.883732,-5.329153,-3.398504,2.497244,0.963528,1.928555,0.5715211,2.04118,1.4688,1.894605,0.560451
4.624885,2.176451,-6.865889,1.240518,2.350686,-3.841025,-6.488018,-2.173537,4.508324,1.743007,-5.185197,1.81829,2.781046,-3.372568,-4.230994,-2.383091,1.288798,1.659675,2.868998,2.984995,2.369079,1.392852,0.5925389,2.830119
4.320441,2.747855,-5.095582,2.578049,5.06171,-3.187004,-4.36229,-2.625335,6.599662,3.310527,-3.503534,3.103323,2.441632,-3.713604,-5.6014,-2.183321,2.103604,0.6433042,1.186481,0.9058394,0.7994826,0.7617607,2.719259,2.1978
5.748615,2.335135,-3.287189,2.917937,6.77415,-3.05223,-5.109512,-2.153695,4.795044,1.054707,-4.32712,2.657349,4.225675,-3.721156,-3.904956,-2.715457,1.424617,0.6061797,0.7927878,2.309922,1.913553,2.042221,2.149174,1.435713
6.883592,3.548853,-3.01021,1.260946,5.261809,-2.555264,-4.803361,-3.067186,3.606903,1.283103,-2.811937,2.407059,6.253347,-2.353635,-2.927325,-3.625852,1.976435,1.766022,1.458538,2.590315,1.576283,1.861951,1.143491,2.260977
1.934532,2.757081,-3.680341,3.112956,6.741184,-3.319935,-2.146591,-2.324555,5.704867,1.263512,-2.603245,3.496903,2.168433,-2.212133,-4.849787,-2.928164,1.391228,0.798759,1.127033,0.933197,2.975479,1.564224,1.310072,2.82892
2.221627,1.450043,-1.443179,1.439741,5.265999,-3.112119,-3.164622,-2.918239,6.326213,3.181762,-5.02282,2.841288,6.24893,-3.525012,-2.343715,-3.410675,0.9830578,1.744946,1.391577,2.321303,2.938227,2.866256,2.542956,2.134455
2.408675,3.162543,-3.572814,3.837903,6.768757,-3.10277,-4.029428,-2.745883,6.785678,2.967867,-4.869529,3.12563,4.66028,-3.161984,-3.318968,-2.243401,2.700099,0.9699919,2.566198,2.987957,2.068567,2.287006,1.528451,2.029701
2.970399,2.653065,-6.990047,3.614111,1.698646,-2.311767,-3.867039,-3.165699,5.495433,1.175333,-4.118012,2.059005,4.065724,-2.166218,-1.129118,-3.258334,1.953269,0.6087046,1.683959,0.7068859,2.03506,0.6699442,1.970224,2.68919
6.818165,2.49708,-2.574998,3.695792,6.433367,-3.758856,-4.576159,-3.006329,5.368446,3.0629,-2.066477,3.759519,3.554484,-2.981559,-4.005057,-3.054931,0.7061057,0.7066997,1.359514,1.9401,2.97087,1.120241,0.5184497,1.714663
6.172313,2.906636,-6.449907,2.44332,3.240039,-2.36936,-2.715301,-3.378451,6.304233,1.975971,-6.342589,1.073379,5.995643,-3.377706,-2.297406,-3.439311,1.126157,1.367868,0.5223243,2.981523,0.7479935,1.950771,0.8777134,1.390869
3.287197,2.023907,-6.559303,3.892664,3.036898,-3.151105,-3.209173,-3.877275,4.224657,2.318907,-6.511023,1.32272,2.460542,-2.789547,-3.319628,-3.490818,1.01927,0.6028776,1.234549,1.504936,0.7844602,1.064719,2.538571,2.138939
6.38041,1.017114,-1.477262,2.453456,2.585895,-3.370093,-3.699034,-2.090592,3.987733,2.74437,-4.32021,2.840483,5.452606,-2.62048,-3.978101,-3.23187,2.559135,1.961096,1.60355,1.290156,2.225939,1.847597,2.268636,2.092175
1.599528,1.924652,-2.569998,1.279183,3.916504,-2.450021,-2.979018,-2.115902,3.149954,3.912972,-1.712632,1.734247,6.938026,-3.72494,-6.251173,-3.764495,2.386864,1.783494,2.620459,1.23215,2.029874,2.033823,2.410283,1.365292
6.517195,2.28301,-6.612235,2.74992,6.326019,-3.003898,-2.966935,-3.814156,4.943369,3.082938,-5.441905,3.860089,6.241385,-3.432715,-6.664944,-2.671702,2.717412,2.260887,1.981156,0.666485,1.750836,1.623172,2.467258,2.893679
5.259293,1.109323,-5.530062,3.899581,3.086867,-2.247959,-3.242589,-3.10236,4.441229,2.011442,-5.570069,3.580189,1.483132,-2.159418,-5.177779,-3.840776,1.755171,2.83336,2.798707,2.256389,1.465434,1.594161,2.600812,1.292596
3.532099,1.784811,-6.958488,3.656626,3.098217,-3.981231,-3.908119,-2.507482,6.135254,3.735292,-5.042437,1.826209,5.202766,-3.875576,-2.242862,-3.401008,2.00338,1.601513,2.568009,0.9379785,0.599577,0.6071054,2.539341,1.781168
4.393972,1.894129,-6.505288,1.89391,3.731711,-2.697773,-4.190038,-2.961553,1.277257,1.500165,-3.698675,3.192631,3.048924,-3.576199,-6.322306,-3.078521,0.6571891,2.342184,2.326636,2.666094,1.023513,2.278242,2.992589,2.094246
2.852821,3.767728,-3.863221,3.727499,5.64957,-3.752946,-4.877836,-2.99988,6.884829,1.701889,-1.694749,3.361323,6.420429,-3.38947,-2.061784,-3.856017,1.426716,2.33749,2.381284,0.9681662,0.5652325,1.569163,0.9374608,1.258758
2.889613,3.355056,-1.084417,3.156788,2.405676,-3.354364,-4.241276,-2.254838,2.984813,1.083069,-1.688257,1.671141,1.736125,-3.61339,-5.685626,-2.381615,1.072256,0.7506787,2.080912,1.476889,0.6971385,0.6226822,1.072945,2.57936
6.285563,1.428042,-5.402461,3.731041,2.476336,-3.736341,-6.138878,-2.296599,5.876223,1.385981,-5.375432,3.084737,2.80762,-2.271436,-2.160539,-3.692302,2.743541,2.990939,1.006204,1.870643,2.547861,1.028919,2.082252,1.93582
5.353729,3.258586,-1.672137,1.419438,4.355515,-3.828479,-5.068033,-3.008327,4.409356,1.916623,-4.583512,1.36947,5.875364,-3.271732,-6.223929,-2.685659,0.6521817,1.354449,1.413001,1.782523,2.275253,1.193412,0.8479317,1.389715
2.147086,3.861754,-4.254536,2.887839,5.468839,-2.295999,-6.574189,-3.688639,5.725842,3.44922,-6.906918,2.336481,4.692944,-3.856172,-1.375501,-3.09767,1.296288,2.050885,0.6864481,2.590481,1.669817,2.687922,1.698849,1.976004
4.440522,1.1803,-6.318085,3.681866,3.641384,-2.380451,-4.983478,-2.719762,3.953929,3.190924,-1.214663,3.867291,6.67284,-3.660975,-2.023847,-3.480844,1.268909,2.008897,0.5433442,2.892293,1.109493,1.501391,2.00977,2.149799
3.882908,1.002861,-3.429507,3.770134,6.232934,-3.872385,-6.944798,-3.600736,6.019356,1.661004,-4.927917,3.903925,1.430417,-3.517796,-2.854623,-3.747494,0.8053868,1.145377,2.12881,1.538923,1.944352,2.805923,2.439842,1.948615
2.107583,2.668512,-5.802298,2.099392,1.508771,-2.228149,-1.001076,-2.238642,5.136409,1.513742,-5.756992,1.613777,6.82935,-3.206251,-3.29925,-2.841408,1.180719,0.5762546,0.6094541,2.271283,1.204205,1.164095,1.733689,2.198626
5.476546,1.34649,-3.947101,3.650549,5.760158,-3.004596,-4.40086,-3.653011,6.12666,2.849706,-2.620569,1.61699,2.897549,-3.55837,-4.644709,-2.466591,2.346028,1.507512,0.5030014,1.827238,1.222048,0.589981,0.8243476,1.035393
6.611833,3.824572,-3.691488,3.581258,5.80961,-3.231,-2.250211,-3.660572,4.823812,1.831376,-3.542312,3.669054,2.018719,-2.956588,-4.329423,-2.706643,0.6568693,1.513806,2.079423,2.757571,1.510461,2.824496,2.164452,1.912988
3.671926,1.486395,-5.167386,1.49893,1.858104,-3.555371,-2.747612,-3.795286,5.854597,2.317135,-3.609179,3.410087,3.205927,-3.195293,-2.532152,-2.461307,1.316823,1.45123,1.264778,2.952905,2.982119,1.680139,2.750906,2.963114
5.44648,3.489807,-4.676738,2.528869,4.879492,-2.805521,-2.591469,-3.855495,1.058117,2.684148,-3.298765,1.823841,5.048648,-2.794601,-3.867939,-2.53725,2.118292,2.883847,2.264498,1.245306,1.074216,1.822284,1.715021,2.448754
1.447578,1.614238,-1.272092,2.230845,3.443154,-2.695709,-5.585758,-2.986018,2.816278,3.679447,-6.053361,2.189174,1.599921,-2.75409,-2.901841,-2.506045,1.584628,2.486049,1.43391,2.779341,2.761957,0.904627,0.5798577,2.008368
2.647362,2.082309,-5.444026,1.97869,2.158392,-3.20698,-4.689857,-2.343788,1.094625,2.811259,-2.555801,2.530211,3.832415,-3.932206,-3.165185,-3.534266,2.840514,0.9644817,2.589277,1.722433,1.467691,0.5377208,1.630405,1.656971
5.912687,3.420953,-3.155345,3.373241,6.179861,-2.922964,-6.832005,-3.628007,4.594553,1.35692,-2.154382,1.072145,6.785084,-3.259482,-3.768635,-3.802013,2.2242,0.6309884,1.033884,0.7034274,2.213916,2.84593,0.9537404,1.977093
4.072564,1.793962,-3.477483,1.167527,4.200146,-3.165594,-1.577875,-3.595382,4.621381,2.123473,-4.894386,3.053872,6.684859,-3.652435,-6.235718,-3.169956,1.964749,1.089038,2.916263,0.7125812,2.360272,2.140807,0.874465,0.8220928
2.328527,2.948202,-5.533532,1.062156,4.746171,-2.154035,-2.253851,-3.671422,4.038023,1.349666,-2.595006,1.061312,5.772264,-2.770771,-2.942892,-3.824133,1.167397,0.5149882,2.293491,1.849066,1.1355,0.9223105,2.704089,1.824987
5.957079,3.172312,-5.818395,3.02529,4.108775,-3.926924,-6.669736,-2.266268,1.822989,1.107966,-1.10455,2.855365,4.107674,-3.504916,-6.032907,-2.510245,0.7285421,1.268463,0.9761627,1.493789,1.330469,1.28358,2.967778,1.336186
4.073914,3.162272,-3.696943,3.482631,2.216261,-3.8395,-3.362739,-3.946672,5.771379,3.689274,-2.113081,2.315502,4.30387,-2.96525,-6.15181,-2.709131,1.953965,0.579993,2.264522,2.012106,1.380761,2.223022,0.618995,0.8166169
